
  Memory set to 476.837 MiB by Python driver.
411 1.0000000000000004 0.33333333333333326 0.6666666666666672
420 0.08751484852164851 0.05052672123046428 0.036988127291184225
423 0.1626512609306928 0.09390674922248365 0.06874451170820914
431 0.142618047470266 0.08234056806794862 0.06027747940231737
432 0.01256624546592846 0.007255125206786483 0.005311120259141976
434 0.2177244849380029 0.12570329002610084 0.09202119491190205
435 0.05311792328324828 0.03066764730151626 0.022450275981732024
436 0.03145003342002565 0.018157685216201244 0.013292348203824404
437 0.02624770659332722 0.015154120464444644 0.011093586128882576
452 1.0000000000000004 0.33333333333333326 0.6666666666666672
461 0.08751484852164851 0.05052672123046428 0.036988127291184225
464 0.1626512609306928 0.09390674922248365 0.06874451170820914
471 0.022845484066149852 0.013189846370503943 0.009655637695645909
472 0.0020129427211731353 0.0011621730226261777 0.0008507696985469576
474 0.05311792328324827 0.030667647301516256 0.022450275981732014
476 0.005038162869638448 0.0029087846818184227 0.002129378187820025
477 0.004204772026965863 0.0024276262611974955 0.001777145765768368
480 0.005196490464883777 0.00300019515316462 0.002196295311719157
534 1.0000000000000004 0.33333333333333326 0.6666666666666672
549 0.044551401055956896 0.014850466977966718 0.02970093407799018
551 0.0638038554002845 0.03683717307713098 0.026966682323153524
552 0.005621833441519661 0.0032457670527376603 0.0023760663887820005
553 0.053117923283248276 0.03066764730151626 0.022450275981732017
554 0.0974046539024591 0.056236603167894986 0.041168050734564116
556 0.0027685016609816106 0.0015983951752695273 0.0011701064857120834
557 0.0023105482379015252 0.0013339956468795442 0.000976552591021981
560 0.0028555036539218218 0.0016486257947038725 0.0012068778592179493
771 0.08751484852164851 0.05052672123046426 0.036988127291184246
812 0.08751484852164851 0.05052672123046426 0.036988127291184246
891 0.1626512609306928 0.09390674922248363 0.06874451170820917
932 0.1626512609306928 0.09390674922248363 0.06874451170820917
1011 0.0 -0.07755245553643664 0.07755245553643664
1026 1.0000000000000004 0.33333333333333326 0.6666666666666672
1031 0.03145039433234948 0.018157893589028373 0.013292500743321108
1032 0.026247604319004428 0.015154061416336927 0.011093542902667501
1033 0.02667653163901883 0.01540170265909366 0.011274828979925171
1034 0.010738232220450651 0.006199721239664441 0.00453851098078621
1035 0.0026197907665094357 0.0015125368978510408 0.0011072538686583949
1036 0.14261512325035247 0.08233887976879291 0.06027624348155956
1037 0.012566294430558816 0.007255153476529026 0.005311140954029791
1038 0.1993004394762585 0.1150661622012927 0.0842342772749658
1052 0.0 -0.07755245553643664 0.07755245553643664
1067 1.0000000000000004 0.33333333333333326 0.6666666666666672
1071 0.0050379281958941235 0.002908649192869352 0.0021292790030247714
1072 0.004204511538902107 0.0024274758683438015 0.0017770356705583057
1073 0.0042732198996512484 0.0024671446491599178 0.0018060752504913307
1074 0.0026197907665094352 0.0015125368978510406 0.0011072538686583947
1076 0.022846341974038217 0.013190341683853714 0.009656000290184503
1077 0.0020130674318671097 0.0011622450243789603 0.0008508224074881493
1078 0.03192709084476042 0.018433114464839098 0.013493976379921321
1080 0.10536214776556423 0.060830864307306665 0.04453128345825756
1149 1.0000000000000004 0.33333333333333326 0.6666666666666672
